,rank,rate,id,pokemon,form,type1,type2,category,terastal,item,ability,move_0,move_1,move_2,move_3
1185,869,1947.029,0497-00,ジャローダ,,くさ,,一般,あく,たべのこし,あまのじゃく,リーフストーム,テラバースト,ちょうはつ,みがわり
1186,869,1947.029,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,ばけのかわ,じゃれつく,かげうち,つるぎのまい,のろい
1187,869,1947.029,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ,かるわざ,フェイタルクロー,インファイト,ほのおのパンチ,ちょうはつ
1188,871,1946.966,0475-00,エルレイド,,エスパー,かくとう,一般,ゴースト,きあいのタスキ,きれあじ,せいなるつるぎ,サイコカッター,トリプルアクセル,かげうち
1189,871,1946.966,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,ほのおのからだ,ほのおのまい,ちょうのまい,おにび,あさのひざし
1190,871,1946.966,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,ばけのかわ,じゃれつく,かげうち,つるぎのまい,のろい
1191,871,1946.966,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,がんじょう,りゅうせいぐん,10まんボルト,ラスターカノン,エレクトロビーム
1192,871,1946.966,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,じしん,りゅうのまい,アンコール
1193,871,1946.966,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,おうごんのからだ,サイコショック,シャドーボール,わるだくみ,じこさいせい
1194,873,1946.911,0956-00,クエスパトラ,,エスパー,,一般,かくとう,きあいのタスキ,かそく,ルミナコリジョン,シャドーボール,テラバースト,まもる
1195,873,1946.911,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ひこう,ひかりのねんど,ゆきふらし,フリーズドライ,オーロラベール,アンコール,ミストフィールド
1196,873,1946.911,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,しんがん,ブラッドムーン,だいちのちから,ハイパーボイス,しんくうは
1197,873,1946.911,0637-00,ウルガモス,,むし,ほのお,一般,いわ,オボンのみ,ほのおのからだ,ほのおのまい,テラバースト,ちょうのまい,あさのひざし
1198,873,1946.911,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,じきゅうりょく,ボディプレス,ほえる,ステルスロック,みがわり
1199,873,1946.911,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,こだわりハチマキ,マルチスケイル,げきりん,かみなりパンチ,アイアンヘッド,しんそく
1200,875,1946.861,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,へんげんじざい,トリックフラワー,はたきおとす,とんぼがえり,ふいうち
1201,875,1946.861,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,マルチスケイル,スケイルショット,じしん,ほのおのうず,アンコール
1202,875,1946.861,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,いのちのたま,おうごんのからだ,ゴールドラッシュ,シャドーボール,テラバースト,わるだくみ
1203,875,1946.861,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,げきりゅう,うたかたのアリア,ムーンフォース,サイコノイズ,クイックターン
1204,875,1946.861,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,かるわざ,フェイタルクロー,インファイト,シャドークロー,つるぎのまい
1205,875,1946.861,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,がんじょう,ラスターカノン,りゅうせいぐん,エレクトロビーム,ステルスロック
1206,881,1946.639,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,てんねん,じしん,まもる,じこさいせい,どくびし
1207,881,1946.639,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,おんみつマント,プレッシャー,アイアンヘッド,はねやすめ,ちょうはつ,とんぼがえり
1208,881,1946.639,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,たべのこし,じきゅうりょく,アイアンヘッド,ボディプレス,てっぺき,でんじは
1209,881,1946.639,0248-00,バンギラス,,いわ,あく,一般,ひこう,きあいのタスキ,すなおこし,はたきおとす,がんせきふうじ,けたぐり,ちょうはつ
1210,881,1946.639,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,こだわりスカーフ,てきおうりょく,おはかまいり,ウェーブタックル,クイックターン,アクアジェット
1211,881,1946.639,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,しんがん,ブラッドムーン,だいちのちから,しんくうは,あくび
1212,895,1945.898,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス,,,,,
1213,895,1945.898,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,,,,,
1214,895,1945.898,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,,,,,
1215,895,1945.898,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,,,,,
1216,895,1945.898,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,,,,,
1217,895,1945.898,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,,,,,
1218,908,1945.106,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ふゆう,まもる,みがわり,どくどく,じしん
1219,908,1945.106,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,ねむる,ゆきなだれ,まもる,じわれ
1220,908,1945.106,0242-00,ハピナス,,ノーマル,,一般,あく,どくバリ,しぜんかいふく,タマゴうみ,めいそう,なげつける,かえんほうしゃ
1221,908,1945.106,0911-00,ラウドボーン,,ほのお,ゴースト,一般,はがね,おんみつマント,てんねん,なまける,フレアソング,ねっさのだいち,おにび
1222,908,1945.106,0748-00,ドヒドイデ,,どく,みず,一般,くさ,きあいのタスキ,さいせいりょく,じこさいせい,アフロブレイク,どくどく,どくびし
1223,908,1945.106,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,てんねん,じしん,じこさいせい,ステルスロック,けたぐり
1224,925,1944.044,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,ひかりのねんど,,,,,
1225,925,1944.044,0956-00,クエスパトラ,,エスパー,,一般,みず,オボンのみ,,,,,
1226,925,1944.044,0182-00,キレイハナ,,くさ,,一般,みず,メンタルハーブ,,,,,
1227,925,1944.044,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし,,,,,
1228,925,1944.044,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,,,,,
1229,925,1944.044,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ほのお,もくたん,,,,,
1230,929,1943.899,0655-00,マフォクシー,,ほのお,エスパー,一般,ゴースト,こだわりメガネ,もうか,マジカルフレイム,サイコキネシス,おにび,すりかえ
1231,929,1943.899,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,ゆきふらし,ムーンフォース,あまごい,アンコール,オーロラベール
1232,929,1943.899,0612-00,オノノクス,,ドラゴン,,一般,はがね,ラムのみ,かたやぶり,げきりん,アイアンヘッド,じしん,りゅうのまい
1233,929,1943.899,0902-01,イダイトウ,メスのすがた,みず,ゴースト,一般,みず,きあいのタスキ,てきおうりょく,なみのり,シャドーボール,アクアジェット,がむしゃら
1234,929,1943.899,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,たべのこし,じきゅうりょく,りゅうせいぐん,エレクトロビーム,テラバースト,みがわり
1235,929,1943.899,0973-00,カラミンゴ,,ひこう,かくとう,一般,はがね,こだわりスカーフ,きもったま,インファイト,ブレイブバード,テラバースト,とんぼがえり
1236,941,1943.31,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,オボンのみ,しんがん,ブラッドムーン,しんくうは,つきのひかり,めいそう
1237,941,1943.31,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,マルチスケイル,テラバースト,じしん,りゅうのまい,みがわり
1238,941,1943.31,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,おうごんのからだ,シャドーボール,きあいだま,わるだくみ,みがわり
1239,941,1943.31,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,でんきだま,さめはだ,じしん,ドラゴンテール,ステルスロック,なげつける
1240,941,1943.31,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,へんげんじざい,けたぐり,はたきおとす,はどうだん,ちょうはつ
1241,941,1943.31,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,イバンのみ,げきりゅう,うたかたのアリア,みわくのボイス,こらえる,ハイドロカノン
1242,943,1943.09,0914-00,ウェーニバル,,みず,かくとう,一般,はがね,とつげきチョッキ,じしんかじょう,アクアステップ,インファイト,トリプルアクセル,ウェーブタックル
1243,943,1943.09,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,へんげんじざい,トリックフラワー,はたきおとす,とんぼがえり,じゃれつく
1244,943,1943.09,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,ダウンロード,トライアタック,ほうでん,シャドーボール,じこさいせい
1245,943,1943.09,0212-00,ハッサム,,むし,はがね,一般,あく,いのちのたま,テクニシャン,バレットパンチ,インファイト,はたきおとす,つるぎのまい
1246,943,1943.09,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,おうごんのからだ,ゴールドラッシュ,シャドーボール,じこさいせい,わるだくみ
1247,943,1943.09,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,きあいのタスキ,かそく,ルミナコリジョン,マジカルシャイン,イカサマ,まもる
1248,950,1942.605,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,しんがん,ブラッドムーン,だいちのちから,カウンター,しんくうは
1249,950,1942.605,0956-00,クエスパトラ,,エスパー,,一般,かくとう,オボンのみ,かそく,ルミナコリジョン,シャドーボール,テラバースト,まもる
1250,950,1942.605,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,がんじょう,エレクトロビーム,ラスターカノン,りゅうせいぐん,がんせきふうじ
1251,950,1942.605,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いかさまダイス,さめはだ,スケイルショット,じしん,テラバースト,がんせきふうじ
1252,950,1942.605,0908-00,マスカーニャ,,くさ,あく,一般,はがね,たべのこし,しんりょく,はたきおとす,トリプルアクセル,みがわり,やどりぎのタネ
1253,950,1942.605,0903-00,オオニューラ,,かくとう,どく,一般,はがね,ふうせん,かるわざ,フェイタルクロー,インファイト,じごくづき,はやてがえし
1254,952,1942.474,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,パンチグローブ,マイティチェンジ,ジェットパンチ,ドレインパンチ,れいとうパンチ,ビルドアップ
1255,952,1942.474,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,ばけのかわ,かげうち,じゃれつく,トリックルーム,のろい
1256,952,1942.474,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,あく,ひかりのねんど,ゆきふらし,ふぶき,あくのはどう,オーロラベール,アンコール
1257,952,1942.474,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,ねつこうかん,スケイルショット,つららばり,じしん,つるぎのまい
1258,952,1942.474,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,しんがん,ブラッドムーン,だいちのちから,ハイパーボイス,しんくうは
1259,952,1942.474,1019-00,カミツオロチ,,くさ,ドラゴン,一般,はがね,だっしゅつパック,さいせいりょく,リーフストーム,りゅうせいぐん,じこさいせい,あくび
1260,953,1942.473,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,,,,,
1261,953,1942.473,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
1262,953,1942.473,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,,,,,
1263,953,1942.473,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,こうこうのしっぽ,,,,,
1264,953,1942.473,0038-00,キュウコン,,ほのお,,一般,ほのお,こだわりスカーフ,,,,,
1265,953,1942.473,0591-00,モロバレル,,くさ,どく,一般,フェアリー,だっしゅつパック,,,,,
